lat,lon,rooftop_area_sq_m,SEI_norm,GHI_mean_2024,predicted_GHI_kWh,annual_H_kWh_m2,ada_solar_kWh_yr,ada_solar_kWh_mo
7.497104383111493,125.42725120945578,27.73022506820381,0.0006974767419797,4.962704098360656,4.9627040983604545,1811.3869959015658,7522.470121715526,626.8725101429606
7.159118166085504,125.55344092355652,98.88319190139482,0.0022972538102212,4.962704098360656,4.9627040983604545,1811.3869959015658,26824.37141381222,2235.3642844843516
7.143503109561855,125.40342766053098,270.3012123312066,0.004862078886851,4.962704098360656,4.9627040983604545,1811.3869959015658,73325.50632473799,6110.458860394832
7.046990719238615,125.5449185816956,323.59515983205256,0.0182915425736727,4.962704098360656,4.9627040983604545,1811.3869959015658,87782.73221300077,7315.227684416731
7.325655051654223,125.43768920734604,102.07602590108053,0.0026338615796259,4.962704098360656,4.9627040983604545,1811.3869959015658,27690.502081960774,2307.541840163398
7.262226399300142,125.53815976464182,64.7564801867535,0.0012274402040916,4.962704098360656,4.9627040983604545,1811.3869959015658,17566.70514552985,1463.8920954608209
7.453140947295389,125.48868069323504,6.897035316424533,0.0001864410196144,4.962704098360656,4.9627040983604545,1811.3869959015658,1870.981644346999,155.91513702891658
7.3158061874708435,125.52200452959624,77.24651138629717,0.0021382365582968,4.962704098360656,4.9627040983604545,1811.3869959015658,20954.9173322962,1746.2431110246835
7.153650911684933,125.48578919639068,293.7889197912336,0.0103290605221897,4.962704098360656,4.9627040983604545,1811.3869959015658,79697.09462454735,6641.4245520456125
7.221583493063817,125.32050742408748,154.28825204728966,0.0036304525280939,4.962704098360656,4.9627040983604545,1811.3869959015658,41854.28583081563,3487.857152567969
7.108173117168197,125.62688626210678,160.35495915222089,0.0050442690263652,4.962704098360656,4.9627040983604545,1811.3869959015658,43500.021587442156,3625.001798953513
7.38618027587731,125.35840037084992,30.20928597221454,0.0011224927005158,4.962704098360656,4.9627040983604545,1811.3869959015658,8194.973194967422,682.9144329139518
7.465417669433643,125.48474605714004,47.729270101667936,0.0014109178888554,4.962704098360656,4.9627040983604545,1811.3869959015658,12947.677394900556,1078.9731162417131
7.220192224917745,125.5361984682935,65.76990107201334,0.0016180662708957,4.962704098360656,4.9627040983604545,1811.3869959015658,17841.619190090954,1486.8015991742461
